	s_MAIN_ID	s_RA	s_DEC	s_RA_PREC	s_DEC_PREC	s_COO_ERR_MAJA	s_COO_ERR_MINA	s_COO_ERR_ANGLE	s_COO_QUAL	s_COO_WAVELENGTH	s_COO_BIBCODE	s_class	s_glat	s_glon	join
8755	b'HD 152424'	16 55 03.3297	-42 05 26.993	14.0	14.0	0.04820000007748604	0.03920000046491623	90.0	A	O	b'2018yCat.1345....0G'	O	0.8883499077638121	343.3618270650058	-1.0
8756	b'2MASS J22395558-0052400'	22 39 55.5892	-00 52 40.111	14.0	14.0	0.053700000047683716	0.04490000009536743	90.0	A	O	b'2018yCat.1345....0G'	O	-48.967420900289	67.16022405211508	-1.0
8757	b'PN Sa  1-8'	18 50 44.33	-13 31 02.7	6.0	6.0	60.0	60.0	90.0	B	I	b'2003yCat.2246....0C'	O	-5.966245914762095	20.77913789855696	-1.0
8758	b'EC 05358-4616'	05 37 14.3	-46 14 58	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	O	-31.68001342525027	252.5434284634681	-1.0
8759	b'SDSS J160401.09+000826.0'	16 04 01.0916	+00 08 26.131	14.0	14.0	0.19539999961853027	0.1298999935388565	90.0	A	O	b'2018yCat.1345....0G'	O	36.509697836536546	10.856817635223674	-1.0
8760	b'EC 21245-5732'	21 28 11.0	-57 19 15	5.0	5.0			0.0	D	O	b'2015MNRAS.453.1879K'	O	-43.426888253333615	338.1189079169505	-1.0
8761	b'IRAS 19253+1918'	19 27 33.984	+19 24 50.35	7.0	7.0	100.0	80.0	178.0	B	N	b'2003yCat.2246....0C'	O	1.1340496012648542	54.24165487071043	-1.0
8762	b'SDSS J163707.44+284240.2'	16 37 07.4360	+28 42 40.178	14.0	14.0	0.16930000483989716	0.18850000202655792	90.0	A	O	b'2018yCat.1345....0G'	O	40.59944115821733	48.70217589947948	-1.0
8763	b'SDSS J114604.92+082934.9'	11 46 04.9321	+08 29 34.908	14.0	14.0	0.3109999895095825	0.2485000044107437	90.0	A	O	b'2018yCat.1345....0G'	O	65.78651147187581	260.213887511742	-1.0
8764	b'SDSS J160231.62+384440.2'	16 02 31.6231	+38 44 40.225	14.0	14.0	0.04930000007152557	0.06650000065565109	90.0	A	O	b'2018yCat.1345....0G'	O	48.754757804766605	61.76824648793386	-1.0
8765	b'SDSS J135831.62+631455.4'	13 58 31.6207	+63 14 55.418	14.0	14.0	0.16920000314712524	0.13490000367164612	90.0	A	O	b'2018yCat.1345....0G'	O	52.25448173216298	110.6815179284147	-1.0
8766	b'2MASS J18593556+0200488'	18 59 35.5682	+02 00 48.775	14.0	14.0	0.4760999977588654	0.4666000008583069	90.0	A	O	b'2018yCat.1345....0G'	O	-0.8950159418333483	35.653800898587505	-1.0
8767	b'Feige  54'	12 02 40.0887	-19 41 07.944	14.0	14.0	0.06400000303983687	0.05590000003576279	90.0	A	O	b'2018yCat.1345....0G'	O	41.7183990544276	287.4813578381664	-1.0
8768	b'PG 0216+246'	02 19 44.5909	+24 47 24.006	14.0	14.0	0.0851999968290329	0.0640999972820282	90.0	A	O	b'2018yCat.1345....0G'	O	-33.886366475598	147.20096831700806	-1.0
8769	b'SDSS J233914.00+134214.2'	23 39 14.0021	+13 42 14.184	14.0	14.0	0.10300000011920928	0.07819999754428864	90.0	A	O	b'2018yCat.1345....0G'	O	-45.567025665123424	97.46321541700145	-1.0
8770	b'EC 22332-6837'	22 36 49.6	-68 22 20	5.0	5.0			0.0	D	O	b'2015MNRAS.453.1879K'	O	-44.18163831900049	319.4796162130077	-1.0
8771	b'SDSS J163602.15+175401.6'	16 36 02.1552	+17 54 01.645	14.0	14.0	0.046599999070167535	0.04439999908208847	90.0	A	O	b'2018yCat.1345....0G'	O	37.72722939673149	35.239806091613296	-1.0
8772	b'IRAS 18585+0900'	19 00 53.8211	+09 05 02.730	14.0	14.0	3.8473999500274663	4.072700023651123	90.0	A	O	b'2018yCat.1345....0G'	O	2.0476663111915903	42.092099904814745	-1.0
8773	b'SDSS J081640.05+305632.5'	08 16 40.0542	+30 56 32.551	14.0	14.0	0.247299998998642	0.1753000020980835	90.0	A	O	b'2018yCat.1345....0G'	O	30.78567850064077	191.38587832664197	-1.0
8774	b'SV* HV  1883'	01 01 58.8859	-71 04 15.602	14.0	14.0	0.04010000079870224	0.03020000085234642	90.0	A	O	b'2018yCat.1345....0G'	O	-46.032036715516384	301.7006306304762	-1.0
8775	b'FBS 0654+366'	06 58 02.1274	+36 30 19.609	14.0	14.0	0.07180000096559525	0.0723000019788742	90.0	A	O	b'2018yCat.1345....0G'	O	16.969054159182587	180.0763234782743	-1.0
8776	b'[MR72] 44'	05 27 06.4815	-69 05 15.047	14.0	14.0	0.02459999918937683	0.02449999935925007	90.0	A	O	b'2018yCat.1345....0G'	O	-32.69844767907176	279.6180161040331	-1.0
8777	b'PB   146'	13 18 47.0803	+44 35 42.190	14.0	14.0	0.028599999845027924	0.0333000011742115	90.0	A	O	b'2018yCat.1345....0G'	O	71.69257006479398	107.27609750923203	-1.0
8778	b'EC 04583-1649'	05 00 38.2	-16 45 03	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	O	-31.84158674324842	216.54503531327418	-1.0
8779	b'PG 1511-110'	15 14 16.9965	-11 14 12.484	14.0	14.0	0.058699999004602425	0.04749999940395355	90.0	A	O	b'2018yCat.1345....0G'	O	38.311310111472324	349.7878845250766	-1.0
8780	b'SBSS 1034+496'	10 37 25.7554	+49 25 41.622	14.0	14.0	0.09929999709129332	0.2198999971151352	90.0	A	O	b'2018yCat.1345....0G'	O	56.0005462334064	162.8735178479976	-1.0
8781	b'[SSB92]  57'	00 58 09.9	-71 30 08	5.0	5.0			0.0	D		b'2002AJ....123.3216S'	O	-45.61606617195286	302.16918093696466	-1.0
8782	b'SDSS J074843.88+325348.6'	07 48 43.8860	+32 53 48.689	14.0	14.0	0.17739999294281006	0.12129999697208405	90.0	A	O	b'2018yCat.1345....0G'	O	25.628240938639202	187.39660740802518	-1.0
8783	b'SDSS J133543.00+330558.3'	13 35 43.0102	+33 05 58.470	14.0	14.0	0.10890000313520433	0.09939999878406523	90.0	A	O	b'2018yCat.1345....0G'	O	78.72565954145853	67.57482053116999	-1.0
8784	b'PG 1613+426'	16 14 46.9285	+42 27 35.945	14.0	14.0	0.03680000081658363	0.04610000178217888	90.0	A	O	b'2018yCat.1345....0G'	O	46.26009307553768	67.10595643640131	-1.0
8785	b'RMB 118'	12 36 13.9032	+11 18 34.064	14.0	14.0	0.16539999842643738	0.13379999995231628	90.0	A	O	b'2018yCat.1345....0G'	O	73.7824966233682	289.47078813630606	-1.0
8786	b'[SSB92]  77'	01 00 59.4	-71 52 31	5.0	5.0			0.0	D		b'2002AJ....123.3216S'	O	-45.23340905426846	301.87727182648786	-1.0
8787	b'OGLE LMC-ECL-21844'	05 39 46.2786	-69 38 52.831	14.0	14.0	0.045400001108646386	0.04639999940991402	90.0	A	O	b'2018yCat.1345....0G'	O	-31.51614944491166	280.0906245033856	-1.0
8788	b'BD+36  4063'	20 25 40.6038	+37 22 27.051	14.0	14.0	0.02360000088810921	0.02850000001490116	90.0	A	O	b'2018yCat.1345....0G'	O	-0.3383859277799923	76.17456667214441	-1.0
8789	b'TYC 3156-998-1'	20 28 30.3868	+41 05 29.086	14.0	14.0	0.030099999159574512	0.032999999821186066	90.0	A	O	b'2018yCat.1345....0G'	O	1.3768575604816409	79.51783623637556	2638.0
8790	b'PG 0014+068'	00 16 54.2524	+07 04 30.045	14.0	14.0	0.0877000018954277	0.054600000381469734	90.0	A	O	b'2018yCat.1345....0G'	O	-54.78965934932322	107.95874004562836	-1.0
8791	b'SDSS J155551.23+133228.7'	15 55 51.2413	+13 32 28.874	14.0	14.0	0.2427999973297119	0.1607999950647354	90.0	A	O	b'2018yCat.1345....0G'	O	44.966047068177005	24.89009982974256	-1.0
8792	b'SDSS J145815.90+370017.5'	14 58 15.9137	+37 00 17.416	14.0	14.0	0.05429999902844429	0.062300000339746475	90.0	A	O	b'2018yCat.1345....0G'	O	61.53420793486208	61.21945566872178	-1.0
8793	b'SDSS J130139.53+101824.5'	13 01 39.5280	+10 18 24.589	14.0	14.0	0.36149999499320973	0.3176000118255615	90.0	A	O	b'2018yCat.1345....0G'	O	73.00705402145506	311.5637635791513	-1.0
8794	b'SDSS J120352.22+235343.3'	12 03 52.2530	+23 53 43.270	14.0	14.0	0.10899999737739564	0.0689999982714653	90.0	A	O	b'2018yCat.1345....0G'	O	78.79710650809115	227.0675328948224	-1.0
8795	b'HE 1136-2504'	11 39 10.2231	-25 20 55.562	14.0	14.0	0.045400001108646386	0.02590000070631504	90.0	A	O	b'2018yCat.1345....0G'	O	34.71005233225825	282.99779111215975	-1.0
8796	b'TYC 7110-1737-1'	07 39 28.0559	-33 33 56.750	14.0	14.0	0.018300000578165054	0.021800000220537186	90.0	A	O	b'2018yCat.1345....0G'	O	-5.614377473511139	247.95216662887054	-1.0
8797	b'PG 1127+019'	11 30 03.7028	+01 37 37.247	14.0	14.0	0.046999998390674584	0.04030000045895577	90.0	A	O	b'2018yCat.1345....0G'	O	57.895762252773864	262.09649332718294	-1.0
8798	b'PN Sp    3'	18 07 15.8014	-51 01 10.219	14.0	14.0	0.0926000028848648	0.090999998152256	90.0	A	O	b'2018yCat.1345....0G'	O	-14.313083604289064	342.51418152935423	-1.0
8799	b'KUV 23089+0942'	23 11 23.7615	+09 58 44.899	14.0	14.0	0.08070000261068344	0.05330000072717666	90.0	A	O	b'2018yCat.1345....0G'	O	-45.66901891440093	86.35803307220633	-1.0
8800	b'KUV 07564+3723'	07 59 44.9742	+37 15 03.138	14.0	14.0	0.05700000002980232	0.04569999873638153	90.0	A	O	b'2018yCat.1345....0G'	O	28.95051278589759	183.33899264332143	-1.0
8801	b'PG 0838+133'	08 41 43.8594	+13 04 29.980	14.0	14.0	0.04069999977946282	0.025100000202655792	90.0	A	O	b'2018yCat.1345....0G'	O	30.29387238850547	213.2143650247224	-1.0
8802	b'[SSB92]  92'	01 03 50.1	-71 31 01	5.0	5.0			0.0	D		b'2002AJ....123.3216S'	O	-45.577516653890676	301.5287218447102	-1.0
8803	b'GALEX J022512.4+234822'	02 25 12.44	+23 48 22.3	6.0	6.0	3000.0	3000.0	0.0	D	U	b'2012MNRAS.427.2180N'	O	-34.263549486872336	149.06180107672594	-1.0
8804	b'HS 1753+6911'	17 53 24.6090	+69 10 57.477	14.0	14.0	0.03970000147819519	0.0414000004529953	90.0	A	O	b'2018yCat.1345....0G'	O	30.361019389771954	99.43223030726801	-1.0
8805	b'SDSS J120821.46+422534.7'	12 08 21.4607	+42 25 34.716	14.0	14.0	0.372299998998642	0.2069000005722046	90.0	A	O	b'2018yCat.1345....0G'	O	72.36284297373453	150.0130503866871	-1.0
8806	b'SDSS J150013.05+060410.5'	15 00 13.0554	+06 04 10.462	14.0	14.0	0.2908999919891357	0.2547999918460846	90.0	A	O	b'2018yCat.1345....0G'	O	52.85745831429126	4.270206241742392	-1.0
8807	b'BPS CS 22950-0048'	20 20 27.7100	-13 08 37.518	14.0	14.0	0.04109999909996986	0.02630000002682209	90.0	A	O	b'2018yCat.1345....0G'	O	-25.590524353502943	30.75866462836497	-1.0
8808	b'UVEX J193813.83+313708.1'	19 38 13.83	+31 37 08.1	6.0	6.0			0.0	D	U	b'2012MNRAS.426.1235V'	O	4.898700625966798	66.11524744210678	-1.0
8809	b'CCDM J17522+4657AB'	17 52 09.761	+46 56 32.60	7.0	7.0			0.0	D		b''	O	29.24732682870071	73.7788441943226	-1.0
8810	b'EC 21077-4815'	21 11 11.4	-48 02 56	5.0	5.0			0.0	D	O	b'2015MNRAS.453.1879K'	O	-42.83163109411608	351.2864415969796	-1.0
8811	b'TYC 8959-166-1'	11 10 57.3398	-61 06 07.097	8.0	8.0	0.2770000100135803	0.1379999965429306	90.0	A	O	b'2016A&A...595A...2G'	O	-0.5612661858851699	291.09293036799056	-1.0
8812	b'NAME NGC 6822 OB11-38'	19 44 57.58	-14 43 44.9	6.0	6.0			0.0	D		b''	O	-18.36824172839516	25.410668422620567	-1.0
8813	b'SDSS J123808.65+053318.2'	12 38 08.6549	+05 33 18.163	14.0	14.0	0.13519999384880066	0.09889999777078627	90.0	A	O	b'2018yCat.1345....0G'	O	68.19582786696293	293.99525515067575	-1.0
8814	b'SK -66   17'	04 55 55.4934	-66 28 20.606	14.0	14.0	0.037000000476837165	0.04650000110268593	90.0	A	O	b'2018yCat.1345....0G'	O	-36.13267599796652	277.2866834494381	-1.0
8815	b'BPS CS 22891-0227'	19 35 49.6265	-58 53 52.012	14.0	14.0	0.03759999945759773	0.03209999948740005	90.0	A	O	b'2018yCat.1345....0G'	O	-28.615098712170234	338.20244903471587	-1.0
8816	b'SDSS J135505.64+114440.0'	13 55 05.6497	+11 44 40.051	14.0	14.0	0.2867999970912933	0.26440000534057617	90.0	A	O	b'2018yCat.1345....0G'	O	68.55593354641526	350.18008630412436	-1.0
8817	b'SDSS J162825.88+353204.9'	16 28 25.8794	+35 32 05.115	14.0	14.0	0.1762000024318695	0.19189999997615811	90.0	A	O	b'2018yCat.1345....0G'	O	43.48541003619135	57.395099263891964	-1.0
8818	b'HZ 47'	12 59 26.0345	+27 21 22.816	14.0	14.0	0.0502999983727932	0.03359999880194664	90.0	A	O	b'2018yCat.1345....0G'	O	88.20817733371075	40.701820993721526	-1.0
8819	b'HZ 38'	12 59 21.2507	+27 34 06.046	14.0	14.0	0.050099998712539666	0.03060000017285347	90.0	A	O	b'2018yCat.1345....0G'	O	88.18790549279362	47.440653805274245	-1.0
8820	b'SV* HV  1860'	01 01 15.0864	-71 51 33.385	14.0	14.0	0.04109999909996986	0.03519999980926514	90.0	A	O	b'2018yCat.1345....0G'	O	-45.24830446775986	301.8472109978972	-1.0
8821	b'PG 1323+042'	13 26 19.9524	+03 57 54.436	14.0	14.0	0.08169999718666078	0.057700000703334815	90.0	A	O	b'2018yCat.1345....0G'	O	65.38365603517353	324.23150994352335	-1.0
8822	b'SBSS 1716+581'	17 17 22.0643	+58 05 58.717	14.0	14.0	0.053100001066923135	0.06499999761581421	90.0	A	O	b'2018yCat.1345....0G'	O	35.084435651605595	86.62305186000616	-1.0
8823	b'HZ  1'	04 50 13.5217	+17 42 06.198	14.0	14.0	0.06319999694824219	0.03579999879002571	90.0	A	O	b'2018yCat.1345....0G'	O	-16.80744746566959	182.15796602424197	-1.0
8824	b'SDSS J091529.26+465015.4'	09 15 29.2585	+46 50 15.572	14.0	14.0	0.2257000058889389	0.18529999256134036	90.0	A	O	b'2018yCat.1345....0G'	O	43.674508543041384	172.8426418294268	-1.0
8825	b'[HS80] B154'	01 33 29.88	+30 31 47.3	6.0	6.0			0.0	C	O	b'2006AJ....131.2478M'	O	-31.473049184786593	133.55269288783848	-1.0
8826	b'SDSS J104919.16+210930.6'	10 49 19.1549	+21 09 30.596	14.0	14.0	1.0914000272750854	0.6014000177383423	90.0	A	O	b'2018yCat.1345....0G'	O	61.583591206758996	218.36414269743062	-1.0
8827	b'SDSS J083747.23+194955.8'	08 37 47.2448	+19 49 55.974	14.0	14.0	0.3928999900817871	0.20200000703334808	90.0	A	O	b'2018yCat.1345....0G'	O	31.96495899914178	205.48426002042262	-1.0
8828	b'[SSB92]  66'	00 58 31.1	-71 33 54	5.0	5.0			0.0	D		b'2002AJ....123.3216S'	O	-45.55226284740597	302.13266726610755	-1.0
8829	b'PG 1507-015'	15 10 30.6867	-01 43 45.942	14.0	14.0	0.08460000157356262	0.10109999775886536	90.0	A	O	b'2018yCat.1345....0G'	O	45.80724226969455	357.7875381791024	-1.0
8830	b'EC 09557-1551'	09 58 10.6355	-16 05 51.880	14.0	14.0	0.05130000039935112	0.05750000104308128	90.0	A	O	b'2018yCat.1345....0G'	O	29.71746840847918	253.56230504257812	-1.0
8831	b'PG 2220+006'	22 22 38.6888	+00 51 25.005	14.0	14.0	0.07999999821186066	0.07590000331401825	90.0	A	O	b'2018yCat.1345....0G'	O	-44.58924266827504	64.84628779775781	-1.0
8832	b'SDSS J103241.09+090222.6'	10 32 41.09	+09 02 22.7	6.0	6.0			0.0	D	O	b'2015MNRAS.446.4078K'	O	52.594487041460866	235.22645319559425	-1.0
8833	b'SDSS J134551.57+090744.5'	13 45 51.57	+09 07 44.5	6.0	6.0			0.0	D	O	b'2015MNRAS.446.4078K'	O	67.88086609811887	341.01632600698747	-1.0
8834	b'SDSS J144621.33+120749.3'	14 46 21.3350	+12 07 49.236	14.0	14.0	0.2813999950885773	0.42590001225471497	90.0	A	O	b'2018yCat.1345....0G'	O	59.18473884492776	9.476138821877763	-1.0
8835	b'RAFGL 5552'	19 03 02.4090	-39 42 55.339	14.0	14.0	0.5167999863624573	0.5080000162124634	90.0	A	O	b'2018yCat.1345....0G'	O	-19.026455627113823	357.28646375305703	-1.0
8836	b'EC 11236-1945'	11 26 10.8242	-20 01 38.559	14.0	14.0	0.042899999767541885	0.03370000049471855	90.0	A	O	b'2018yCat.1345....0G'	O	38.5220181597249	277.05108679534203	-1.0
8837	b'LB  1598'	01 21 38.0958	-55 32 20.852	14.0	14.0	0.038899999111890786	0.034699998795986176	90.0	A	O	b'2018yCat.1345....0G'	O	-61.06785974420253	294.0924772291017	-1.0
8838	b'SDSS J232000.77+074644.1'	23 20 00.7663	+07 46 44.166	14.0	14.0	0.7096999883651733	0.5562999844551086	90.0	A	O	b'2018yCat.1345....0G'	O	-48.663462508577396	87.292901428804	-1.0
8839	b'PG 1539+043'	15 42 13.6024	+04 08 36.104	14.0	14.0	0.058299999684095376	0.04199999943375588	90.0	A	O	b'2018yCat.1345....0G'	O	43.261648494207364	11.174042773427367	-1.0
8840	b'EC 12349-2824'	12 37 34.6034	-28 41 01.025	14.0	14.0	0.05040000006556511	0.050200000405311584	90.0	A	O	b'2018yCat.1345....0G'	O	34.089306775558924	299.2608275657654	-1.0
8841	b'SDSS J154359.37+055842.6'	15 43 59.3705	+05 58 42.679	14.0	14.0	0.3553000092506409	0.2168000042438507	90.0	A	O	b'2018yCat.1345....0G'	O	43.8994060099572	13.62568221832551	-1.0
8842	b'PG 0958-119'	10 00 42.5869	-12 05 59.231	14.0	14.0	0.0502999983727932	0.04910000041127205	90.0	A	O	b'2018yCat.1345....0G'	O	32.965814388768194	250.73951159918	-1.0
8843	b'SDSS J161627.10-002932.9'	16 16 27.1107	-00 29 32.991	14.0	14.0	0.11159999668598176	0.08060000091791153	90.0	A	O	b'2018yCat.1345....0G'	O	33.57872226164098	12.339263398589285	-1.0
8844	b'SDSS J154641.88+062539.2'	15 46 41.8862	+06 25 39.330	14.0	14.0	0.120899997651577	0.08560000360012054	90.0	A	O	b'2018yCat.1345....0G'	O	43.56726286289844	14.646938143820028	-1.0
8845	b'EC 22450-6827'	22 48 29.9	-68 11 40	5.0	5.0			0.0	D	O	b'2015MNRAS.453.1879K'	O	-45.03320364307349	318.5146587360116	-1.0
8846	b'SV* HV  1788'	00 59 02.8854	-71 30 49.140	14.0	14.0	0.032400000840425484	0.02410000003874302	90.0	A	O	b'2018yCat.1345....0G'	O	-45.60186142856006	302.0698130184373	-1.0
8847	b'SDSS J224039.64+330543.5'	22 40 39.6439	+33 05 43.586	14.0	14.0	0.08380000293254852	0.093299999833107	90.0	A	O	b'2018yCat.1345....0G'	O	-22.239926507139025	93.66408531500171	-1.0
8848	b'2MASS J16400012-4851404'	16 40 00.1259	-48 51 40.395	14.0	14.0	0.1815000027418137	0.11029999703168868	90.0	A	O	b'2018yCat.1345....0G'	O	-1.4742681901702062	336.49208661110174	-1.0
8849	b'CD-45  5058'	09 20 10.1321	-45 31 54.939	14.0	14.0	0.056299999356269836	0.05880000069737434	90.0	A	O	b'2018yCat.1345....0G'	O	2.9449941199020646	268.95602453383725	-1.0
8850	b'SDSS J150936.17+211433.2'	15 09 36.1812	+21 14 33.208	14.0	14.0	0.07169999927282332	0.05559999868273735	90.0	A	O	b'2018yCat.1345....0G'	O	58.048822033736755	29.93973679828782	-1.0
8851	b'SDSS J023214.21-071637.5'	02 32 14.21	-07 16 37.6	6.0	6.0			0.0	D	O	b'2015MNRAS.446.4078K'	O	-58.93242807466584	177.85905153681716	-1.0
8852	b'PG 1530+459'	15 32 17.2391	+45 46 20.928	14.0	14.0	0.14720000326633453	0.17409999668598175	90.0	A	O	b'2018yCat.1345....0G'	O	53.207139217344945	74.17715858045129	-1.0
8853	b'CD-46  8926'	13 53 08.2145	-46 43 42.320	14.0	14.0	0.09279999881982803	0.06669999659061432	90.0	A	O	b'2018yCat.1345....0G'	O	14.836848710808058	313.8030747638816	-1.0
8854	b'CD-40 13747'	20 15 04.7874	-40 05 44.113	14.0	14.0	0.030799999833106995	0.027699999511241916	90.0	A	O	b'2018yCat.1345....0G'	O	-32.457367129538824	0.8058166125635738	-1.0
8855	b'SDSS J084125.44+610320.6'	08 41 25.4450	+61 03 20.728	14.0	14.0	0.09130000323057176	0.0940999984741211	90.0	A	O	b'2018yCat.1345....0G'	O	36.71873803764358	155.3134352175557	-1.0
8856	b'PHL   178'	21 51 13.0755	-21 07 04.258	14.0	14.0	0.08370000123977661	0.06159999966621399	90.0	A	O	b'2018yCat.1345....0G'	O	-48.65746966188616	31.182572766112386	-1.0
8857	b'SDSS J130805.36+621409.5'	13 08 05.3716	+62 14 09.578	14.0	14.0	0.11800000071525575	0.07729999721050262	90.0	A	O	b'2018yCat.1345....0G'	O	54.783435653882044	119.57017534226169	-1.0
8858	b'GALEX J075234.2+161604'	07 52 34.2973	+16 16 05.325	14.0	14.0	0.0584000013768673	0.03339999914169312	90.0	A	O	b'2018yCat.1345....0G'	O	20.667168818370424	204.702062747294	-1.0
8859	b'SDSS J220429.52+211610.6'	22 04 29.5316	+21 16 10.874	14.0	14.0	0.051199998706579215	0.05590000003576279	90.0	A	O	b'2018yCat.1345....0G'	O	-26.96671208772961	78.82180756801009	-1.0
8860	b'SDSS J200805.60-102431.6'	20 08 05.6053	-10 24 31.630	14.0	14.0	0.17479999363422394	0.1112999990582466	90.0	A	O	b'2018yCat.1345....0G'	O	-21.69910351908349	32.09503060732431	-1.0
8861	b'KIC 7353409'	19 15 18.9158	+42 56 13.467	14.0	14.0	0.03130000084638596	0.03620000183582306	90.0	A	O	b'2018yCat.1345....0G'	O	14.055032537861642	74.28924575963016	-1.0
8862	b'AG+81  266'	09 21 19.1767	+81 43 27.629	14.0	14.0	0.04039999842643738	0.044300001114606864	90.0	A	O	b'2018yCat.1345....0G'	O	31.94913787002962	130.66922941610065	-1.0
8863	b'FBS 2243+392'	22 45 47.1189	+39 26 36.390	14.0	14.0	0.03130000084638596	0.035500001162290566	90.0	A	O	b'2018yCat.1345....0G'	O	-17.269417859203887	98.00236720054615	-1.0
8864	b'SDSS J133627.35+422910.9'	13 36 27.3419	+42 29 10.938	14.0	14.0	0.12049999833106995	0.12530000507831573	90.0	A	O	b'2018yCat.1345....0G'	O	72.1138150161594	94.98775733901472	-1.0
8865	b'BPS CS 22881-0069'	22 19 01.7901	-41 23 31.722	14.0	14.0	0.03060000017285347	0.036600001156330116	90.0	A	O	b'2018yCat.1345....0G'	O	-55.78154244815665	358.3375991093596	-1.0
8866	b'HD 150574'	16 44 07.2106	-46 08 29.843	14.0	14.0	0.04960000142455101	0.042399998754262924	90.0	A	O	b'2018yCat.1345....0G'	O	-0.204604551341483	338.9959010406856	-1.0
8867	b'CD-23 15853'	19 55 38.2259	-23 13 42.230	14.0	14.0	0.0681999996304512	0.044599998742342	90.0	A	O	b'2018yCat.1345....0G'	O	-23.950724122628607	18.02098981138353	-1.0
8868	b'HD 326823'	17 06 53.9048	-42 36 39.705	14.0	14.0	0.06539999693632126	0.04919999837875366	90.0	A	O	b'2018yCat.1345....0G'	O	-1.1568937376120163	344.2971121165399	-1.0
8869	b'SDSS J162802.26+293341.3'	16 28 02.2745	+29 33 41.356	14.0	14.0	0.10350000113248824	0.14970000088214874	90.0	A	O	b'2018yCat.1345....0G'	O	42.714619277293814	49.27856872218616	-1.0
8870	b'CBS  58'	12 19 55.0323	+31 39 43.851	14.0	14.0	0.10119999945163727	0.0860000029206276	90.0	A	O	b'2018yCat.1345....0G'	O	81.77640156128383	177.60265858615676	-1.0
8871	b'LAWDS NGC 6633   5'	18 26 14.90	+06 29 01.5	6.0	6.0			0.0	D		b'2007AJ....133.1490W'	O	8.539310695786899	35.87660058697232	-1.0
8872	b'SDSS J162626.25+333315.0'	16 26 26.2569	+33 33 14.990	14.0	14.0	0.10480000078678132	0.11559999734163286	90.0	A	O	b'2018yCat.1345....0G'	O	43.67755905981857	54.615353811532785	-1.0
8873	b'PB  4262'	12 49 53.94	+05 51 02.1	6.0	6.0			0.0	D	O	b'2015MNRAS.446.4078K'	O	68.71917979211389	301.8773616040994	-1.0
8874	b'PG 1725+245'	17 27 33.2193	+24 26 33.272	14.0	14.0	0.03539999946951866	0.04569999873638153	90.0	A	O	b'2018yCat.1345....0G'	O	28.597515270851424	47.42226923858351	-1.0
8875	b'LS  IV +10    9'	20 43 02.4779	+10 34 20.998	14.0	14.0	0.047699999064207084	0.05260000005364418	90.0	A	O	b'2018yCat.1345....0G'	O	-19.00979493536711	56.17077665503229	-1.0
8876	b'FBS 2243+343'	22 45 55.8510	+34 35 41.739	14.0	14.0	0.026000000536441803	0.028200000524520874	90.0	A	O	b'2018yCat.1345....0G'	O	-21.50572311391324	95.50125584464149	-1.0
8877	b'Ton S 415'	05 17 56.5	-30 47 50	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	O	-32.46339466566773	233.78028270070396	-1.0
8878	b'PN M  1-14'	07 27 56.5102	-20 13 22.651	14.0	14.0	0.038499999791383736	0.05970000103116036	90.0	A	O	b'2018yCat.1345....0G'	O	-1.442073872592468	234.99507538758863	-1.0
8879	b'FBS 2207+392'	22 09 26.0481	+39 30 19.038	14.0	14.0	0.3057000041007996	0.33550000190734863	90.0	A	O	b'2018yCat.1345....0G'	O	-13.419427504821035	91.92330047483613	-1.0
8880	b'BPS CS 22943-0127'	20 22 49.0574	-43 30 11.524	14.0	14.0	0.041200000792741776	0.031700000166893005	90.0	A	O	b'2018yCat.1345....0G'	O	-34.36900191872444	357.0101550518805	-1.0
8881	b'PG 1518-098'	15 20 59.2888	-09 58 56.436	14.0	14.0	0.0421999990940094	0.032499998807907104	90.0	A	O	b'2018yCat.1345....0G'	O	38.125739358047376	352.4130614748761	-1.0
8882	b'Ton S 5'	20 48 12.3447	-28 17 05.534	14.0	14.0	0.06509999930858612	0.04349999874830246	90.0	A	O	b'2018yCat.1345....0G'	O	-36.74986187636825	16.557853916751142	-1.0
8883	b'EC 12316-2531'	12 34 16.2576	-25 47 48.913	14.0	14.0	0.04419999942183495	0.0364999994635582	90.0	A	O	b'2018yCat.1345....0G'	O	36.91364362916352	298.09790078801325	-1.0
8884	b'[OMN2000] LS2'			0.0	0.0			0.0			b''	O			-1.0
8885	b'PG 1134+463'	11 37 30.8814	+46 00 06.259	14.0	14.0	0.03519999980926514	0.04569999873638153	90.0	A	O	b'2018yCat.1345....0G'	O	66.11409249251726	155.87411890381284	-1.0
